q_id,category,system,question,gold_answer,prediction,Exact,Strict-Exact,F1,BLEU,ROUGE1,ROUGEL,BERT-F1,Halluc-Prec,Unknown,Answered,time_sec
54,guided,RAG,"Which malware is reported to leverage legitimate remote-access tooling or services, and what specific legitimate tools are named?",Vultur is reported to abuse legitimate applications AlphaVNC and ngrok for remotely accessing a VNC server on the victim device.,The malware reported to leverage legitimate remote-access tooling or services is using Cobalt Strike and PsExec.,0.0,0.0,0.33333333333333326,4.7575277400479,0.3243243243243243,0.2162162162162162,0.8632461428642273,0.375,0.0,1.0,0.7721732445061207
54,guided,GRAG,"Which malware is reported to leverage legitimate remote-access tooling or services, and what specific legitimate tools are named?",Vultur is reported to abuse legitimate applications AlphaVNC and ngrok for remotely accessing a VNC server on the victim device.,"Based on the results provided, there is no information available about malware that leverages legitimate remote-access tooling or services, or any specific legitimate tools named.",0.0,0.0,0.17777777777777778,3.3582360261774293,0.17391304347826086,0.08695652173913043,0.8471996188163757,0.2,0.0,1.0,7.766070863232017
54,guided,AGRAG,"Which malware is reported to leverage legitimate remote-access tooling or services, and what specific legitimate tools are named?",Vultur is reported to abuse legitimate applications AlphaVNC and ngrok for remotely accessing a VNC server on the victim device.,I don't know based on the current graph result.,0.0,0.0,0.13793103448275865,3.0915498429631416,0.13333333333333333,0.13333333333333333,0.833062469959259,0.2222222222222222,0.0,1.0,3.3757764929905534
54,guided,HRAG,"Which malware is reported to leverage legitimate remote-access tooling or services, and what specific legitimate tools are named?",Vultur is reported to abuse legitimate applications AlphaVNC and ngrok for remotely accessing a VNC server on the victim device.,"Malware Vultur and ZuoRAT.

Tools: AlphaVNC, ngrok.",0.0,0.0,0.14814814814814817,2.2578913865716657,0.29629629629629634,0.2222222222222222,0.8693556189537048,0.2857142857142857,0.0,1.0,2.9435813929885626
55,guided,RAG,"What is the multi-step infection chain described for an SMS-based mobile malware campaign, including the social engineering steps and payload delivery components?","The SMS-based campaign described is for Vultur. The infection chain begins with an SMS instructing the victim to call a phone number about an unauthorized large transaction. During the call, a second SMS is received containing a link to a modified McAfee Security package. The modified app retains legitimate McAfee functionality and includes the Brunhilda dropper framework, which deploys Vultur via three payloads, where the latter two invoke each other's functionality.","The multi-step infection chain described for the SMS-based mobile malware campaign is as follows: 1. **Social Engineering**: - The victim receives an SMS message instructing them to call a phone number to resolve a large transaction they did not authorize. - During the call, the victim receives a second SMS message with a link. 2. **Payload Delivery**: - The second SMS message includes a link to a modified McAfee Security package. - The modified application contains the malware payload.",0.0,0.0,0.5333333333333333,19.425311286861035,0.5599999999999999,0.44,0.9001553654670715,0.5949367088607594,0.0,1.0,1.8294185874983668
55,guided,GRAG,"What is the multi-step infection chain described for an SMS-based mobile malware campaign, including the social engineering steps and payload delivery components?","The SMS-based campaign described is for Vultur. The infection chain begins with an SMS instructing the victim to call a phone number about an unauthorized large transaction. During the call, a second SMS is received containing a link to a modified McAfee Security package. The modified app retains legitimate McAfee functionality and includes the Brunhilda dropper framework, which deploys Vultur via three payloads, where the latter two invoke each other's functionality.","I don't have specific information on the multi-step infection chain for an SMS-based mobile malware campaign, as the results retrieved from the database are none. However, I can provide a general outline based on common tactics used in such campaigns: 1. **Social Engineering**: - **Phishing SMS**: The campaign typically begins with a phishing SMS message designed to trick the recipient into taking action. This message often appears to be from a trusted source, such as a bank, a well-known company, or a friend. - **Urgency and Enticement**: The message may create a sense of urgency or enticement, encouraging the recipient to click on a malicious link or download an attachment. 2. **Payload Delivery**: - **Malicious Link**: The SMS may contain a URL that directs the recipient to a malicious website. This website can host the malware or be designed to exploit vulnerabilities in the user's mobile browser. - **Attachment**: Alternatively, the SMS might include an attachment (e.g., a PDF, APK file) that, when opened, initiates the infection process. 3. **Infection Chain**: - **Initial Access**: The user clicks on the malicious link or opens the attachment, leading to the download of a malicious payload. - **Exploitation**: The payload may exploit vulnerabilities in the mobile operating system or installed applications to gain unauthorized access. - **Installation**: If the payload is an APK file, it may prompt the user to install it, often disguised as a legitimate app. - **Persistence**: The malware may install itself as a system service or root itself in the operating system to ensure persistence across reboots. - **Data Exfiltration**: Once installed, the malware can perform various malicious activities, such as stealing sensitive information, sending premium SMS messages, or using the device for further attacks. 4. **Additional Steps**: - **Command and Control (C&C)**: The malware may communicate with a command and control server to receive further instructions or exfiltrate data. - **Propagation**: The malware may spread by sending similar phishing SMS messages to the user's contacts. For specific details on a particular campaign, you would need to refer to detailed reports or analyses from cybersecurity organizations.",0.0,0.0,0.138755980861244,0.4426745694167822,0.15347721822541968,0.1199040767386091,0.8166084885597229,0.24495677233429394,0.0,1.0,26.147763159126043
55,guided,AGRAG,"What is the multi-step infection chain described for an SMS-based mobile malware campaign, including the social engineering steps and payload delivery components?","The SMS-based campaign described is for Vultur. The infection chain begins with an SMS instructing the victim to call a phone number about an unauthorized large transaction. During the call, a second SMS is received containing a link to a modified McAfee Security package. The modified app retains legitimate McAfee functionality and includes the Brunhilda dropper framework, which deploys Vultur via three payloads, where the latter two invoke each other's functionality.","The infection chain starts with an SMS message; during a subsequent call, a second SMS is sent containing a link to a modified McAfee Security package, which delivers the payload.",0.0,0.0,0.4554455445544555,12.91081456158972,0.4660194174757281,0.4466019417475728,0.9060048460960388,0.7666666666666667,0.0,1.0,5.960324104875326
55,guided,HRAG,"What is the multi-step infection chain described for an SMS-based mobile malware campaign, including the social engineering steps and payload delivery components?","The SMS-based campaign described is for Vultur. The infection chain begins with an SMS instructing the victim to call a phone number about an unauthorized large transaction. During the call, a second SMS is received containing a link to a modified McAfee Security package. The modified app retains legitimate McAfee functionality and includes the Brunhilda dropper framework, which deploys Vultur via three payloads, where the latter two invoke each other's functionality.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.543694531545043
56,guided,RAG,"Which actors are connected to the targeting of government and military installations, and what compromised platform and malware components are described?","ToddyCat is described as conducting attacks targeting Microsoft Exchange servers of high-profile government and military installations. The first wave exclusively targeted Microsoft Exchange Servers, which were compromised with a passive backdoor called Samurai (typically on ports 80 and 443). Researchers also describe a second passive backdoor in the Exchange environment, Ninja, used alongside Samurai to take complete control of victim hardware and network.","The actors connected to the targeting of government and military installations are the ToddyCat APT group. The compromised platform is Microsoft Exchange servers. The malware components described are Cobalt Strike, PsExec, and PowerShell scripts.",0.0,0.0,0.3092783505154639,5.23891677193575,0.3469387755102041,0.24489795918367344,0.8702859282493591,0.5294117647058824,0.0,1.0,1.08274888060987
56,guided,GRAG,"Which actors are connected to the targeting of government and military installations, and what compromised platform and malware components are described?","ToddyCat is described as conducting attacks targeting Microsoft Exchange servers of high-profile government and military installations. The first wave exclusively targeted Microsoft Exchange Servers, which were compromised with a passive backdoor called Samurai (typically on ports 80 and 443). Researchers also describe a second passive backdoor in the Exchange environment, Ninja, used alongside Samurai to take complete control of victim hardware and network.","Based on the results retrieved, there is no information available about actors connected to the targeting of government and military installations, or any compromised platforms and malware components described.",0.0,0.0,0.26086956521739135,3.0357337380465297,0.30107526881720426,0.1935483870967742,0.851487398147583,0.41379310344827586,0.0,1.0,23.59193532075733
56,guided,AGRAG,"Which actors are connected to the targeting of government and military installations, and what compromised platform and malware components are described?","ToddyCat is described as conducting attacks targeting Microsoft Exchange servers of high-profile government and military installations. The first wave exclusively targeted Microsoft Exchange Servers, which were compromised with a passive backdoor called Samurai (typically on ports 80 and 443). Researchers also describe a second passive backdoor in the Exchange environment, Ninja, used alongside Samurai to take complete control of victim hardware and network.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.27320309355855
56,guided,HRAG,"Which actors are connected to the targeting of government and military installations, and what compromised platform and malware components are described?","ToddyCat is described as conducting attacks targeting Microsoft Exchange servers of high-profile government and military installations. The first wave exclusively targeted Microsoft Exchange Servers, which were compromised with a passive backdoor called Samurai (typically on ports 80 and 443). Researchers also describe a second passive backdoor in the Exchange environment, Ninja, used alongside Samurai to take complete control of victim hardware and network.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.972225906327367
57,guided,RAG,"Which malware or actor activity is associated with exploitation of SOHO routers, and what post-compromise capabilities are described on local networks?","ZuoRAT is described as exploiting known vulnerabilities to target popular SOHO routers from Cisco, Netgear, Asus and others. Post-compromise capabilities include accessing the local LAN, capturing packets transmitted on the device, and staging man-in-the-middle attacks via DNS and HTTPS hijacking, with the ability to hop from a SOHO device into the LAN and stage further attacks.",ZuoRAT malware is associated with exploitation of SOHO routers. Post-compromise capabilities on local networks include: - Accessing the local LAN - Capturing packets being transmitted on the device - Staging man-in-the-middle attacks through DNS and HTTPS hijacking,0.0,0.0,0.47311827956989244,10.937708181510233,0.5918367346938777,0.5714285714285714,0.9317355751991272,0.6486486486486487,0.0,1.0,1.5717267030850053
57,guided,GRAG,"Which malware or actor activity is associated with exploitation of SOHO routers, and what post-compromise capabilities are described on local networks?","ZuoRAT is described as exploiting known vulnerabilities to target popular SOHO routers from Cisco, Netgear, Asus and others. Post-compromise capabilities include accessing the local LAN, capturing packets transmitted on the device, and staging man-in-the-middle attacks via DNS and HTTPS hijacking, with the ability to hop from a SOHO device into the LAN and stage further attacks.","There is no information available regarding malware or actor activity associated with the exploitation of SOHO routers, nor are there any described post-compromise capabilities on local networks.",0.0,0.0,0.21686746987951808,1.451065602434058,0.25,0.1590909090909091,0.8640490770339966,0.3333333333333333,0.0,1.0,7.578865813091397
57,guided,AGRAG,"Which malware or actor activity is associated with exploitation of SOHO routers, and what post-compromise capabilities are described on local networks?","ZuoRAT is described as exploiting known vulnerabilities to target popular SOHO routers from Cisco, Netgear, Asus and others. Post-compromise capabilities include accessing the local LAN, capturing packets transmitted on the device, and staging man-in-the-middle attacks via DNS and HTTPS hijacking, with the ability to hop from a SOHO device into the LAN and stage further attacks.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.543897117488086
57,guided,HRAG,"Which malware or actor activity is associated with exploitation of SOHO routers, and what post-compromise capabilities are described on local networks?","ZuoRAT is described as exploiting known vulnerabilities to target popular SOHO routers from Cisco, Netgear, Asus and others. Post-compromise capabilities include accessing the local LAN, capturing packets transmitted on the device, and staging man-in-the-middle attacks via DNS and HTTPS hijacking, with the ability to hop from a SOHO device into the LAN and stage further attacks.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.931850585155189
58,guided,RAG,"Which ransomware group is described as using both phishing and named lateral movement and deployment utilities, and what are the specific tools and scripts involved?","Rhysida is described as typically gaining access through phishing, then using Cobalt Strike for lateral movement and PsExec to deploy PowerShell scripts and the Rhysida ransomware payload. The PowerShell script is named g.ps1 (Trojan.PS1.SILENTKILL.A) and is used for actions including terminating antivirus processes, erasing shadow copies, altering RDP configurations, and modifying the AD password.","The Rhysida ransomware group is described as using both phishing and named lateral movement and deployment utilities. The specific tools and scripts involved include: - Cobalt Strike for lateral movement - PsExec for deployment - PowerShell scripts, specifically g.ps1 (Trojan.PS1.SILENTKILL.A)",0.0,0.0,0.4893617021276596,26.29880220771797,0.5656565656565657,0.3838383838383838,0.9055584669113159,0.625,0.0,1.0,2.0287535758689046
58,guided,GRAG,"Which ransomware group is described as using both phishing and named lateral movement and deployment utilities, and what are the specific tools and scripts involved?","Rhysida is described as typically gaining access through phishing, then using Cobalt Strike for lateral movement and PsExec to deploy PowerShell scripts and the Rhysida ransomware payload. The PowerShell script is named g.ps1 (Trojan.PS1.SILENTKILL.A) and is used for actions including terminating antivirus processes, erasing shadow copies, altering RDP configurations, and modifying the AD password.","Based on the results provided, there is no information available about a ransomware group that uses both phishing and named lateral movement and deployment utilities. Therefore, I cannot provide details about the specific tools and scripts involved.",0.0,0.0,0.2417582417582418,2.497026094812867,0.27368421052631575,0.14736842105263157,0.8423747420310974,0.2972972972972973,0.0,1.0,6.707164544612169
58,guided,AGRAG,"Which ransomware group is described as using both phishing and named lateral movement and deployment utilities, and what are the specific tools and scripts involved?","Rhysida is described as typically gaining access through phishing, then using Cobalt Strike for lateral movement and PsExec to deploy PowerShell scripts and the Rhysida ransomware payload. The PowerShell script is named g.ps1 (Trojan.PS1.SILENTKILL.A) and is used for actions including terminating antivirus processes, erasing shadow copies, altering RDP configurations, and modifying the AD password.",I don't know based on the current graph result.,0.0,0.0,0.031746031746031744,0.012369096560349235,0.02941176470588235,0.02941176470588235,0.8191494941711426,0.1111111111111111,0.0,1.0,9.563941547647119
58,guided,HRAG,"Which ransomware group is described as using both phishing and named lateral movement and deployment utilities, and what are the specific tools and scripts involved?","Rhysida is described as typically gaining access through phishing, then using Cobalt Strike for lateral movement and PsExec to deploy PowerShell scripts and the Rhysida ransomware payload. The PowerShell script is named g.ps1 (Trojan.PS1.SILENTKILL.A) and is used for actions including terminating antivirus processes, erasing shadow copies, altering RDP configurations, and modifying the AD password.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.877397069707513
59,guided,RAG,"Which ransomware family is linked to a data leak site and the publication of stolen data, and what kinds of victim data are described as leaked?","RansomExx is described as having started a leak site for publishing stolen data, and as publishing stolen information including personal information and credit card details (example given: data about volunteers of a Scottish mental health charity).",Rhysida ransomware is linked to a data leak site and the publication of stolen data. The kinds of victim data described as leaked are stolen documents.,0.0,0.0,0.3548387096774194,3.5277527837196696,0.3870967741935484,0.2580645161290323,0.872219979763031,0.5,0.0,1.0,1.2817982994019985
59,guided,GRAG,"Which ransomware family is linked to a data leak site and the publication of stolen data, and what kinds of victim data are described as leaked?","RansomExx is described as having started a leak site for publishing stolen data, and as publishing stolen information including personal information and credit card details (example given: data about volunteers of a Scottish mental health charity).",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.57394726853818
59,guided,AGRAG,"Which ransomware family is linked to a data leak site and the publication of stolen data, and what kinds of victim data are described as leaked?","RansomExx is described as having started a leak site for publishing stolen data, and as publishing stolen information including personal information and credit card details (example given: data about volunteers of a Scottish mental health charity).",I don't know based on the current graph result.,0.0,0.0,0.0,0.18903162968037812,0.0,0.0,0.8205931782722473,0.0,0.0,1.0,4.397651462815702
59,guided,HRAG,"Which ransomware family is linked to a data leak site and the publication of stolen data, and what kinds of victim data are described as leaked?","RansomExx is described as having started a leak site for publishing stolen data, and as publishing stolen information including personal information and credit card details (example given: data about volunteers of a Scottish mental health charity).","RansomExx, Rhysida

Personal information, credit card details, stolen documents",0.0,0.0,0.17777777777777776,1.3900339320009147,0.3111111111111111,0.26666666666666666,0.8699568510055542,0.4444444444444444,0.0,1.0,7.63971225079149
60,guided,RAG,"Which attack is described as breaching corporate networks via exploitation of a managed file transfer product vulnerability, and what categories of data were stolen according to the text?","Clop operators are described as exploiting a SolarWinds Serv-U vulnerability (CVE-2021-35211) to breach corporate networks and deliver Clop ransomware. In one reported victim (a maritime services giant headquartered in Singapore), the stolen data included classified proprietary commercial information and employee data such as bank account details, payroll information, passports, email addresses, and internal correspondence.","The attack described as breaching corporate networks via exploitation of a managed file transfer product vulnerability is the one targeting Fortra's GoAnywhere MFT (Managed File Transfer) software. The categories of data stolen include: - Classified proprietary commercial information - Employee data (including bank account details, payroll information, passports, email addresses, and internal correspondence)",0.0,0.0,0.48598130841121495,27.528647445253746,0.4954128440366972,0.44036697247706424,0.8836634755134583,0.5283018867924528,0.0,1.0,1.469533714465797
60,guided,GRAG,"Which attack is described as breaching corporate networks via exploitation of a managed file transfer product vulnerability, and what categories of data were stolen according to the text?","Clop operators are described as exploiting a SolarWinds Serv-U vulnerability (CVE-2021-35211) to breach corporate networks and deliver Clop ransomware. In one reported victim (a maritime services giant headquartered in Singapore), the stolen data included classified proprietary commercial information and employee data such as bank account details, payroll information, passports, email addresses, and internal correspondence.","I'm sorry, but I don't have any information about an attack that breached corporate networks via exploitation of a managed file transfer product vulnerability, and I can't provide details on the categories of data that were stolen.",0.0,0.0,0.15384615384615385,1.7764156279195777,0.20618556701030927,0.10309278350515463,0.8411460518836975,0.1891891891891892,0.0,1.0,4.2894171150401235
60,guided,AGRAG,"Which attack is described as breaching corporate networks via exploitation of a managed file transfer product vulnerability, and what categories of data were stolen according to the text?","Clop operators are described as exploiting a SolarWinds Serv-U vulnerability (CVE-2021-35211) to breach corporate networks and deliver Clop ransomware. In one reported victim (a maritime services giant headquartered in Singapore), the stolen data included classified proprietary commercial information and employee data such as bank account details, payroll information, passports, email addresses, and internal correspondence.",I don't know based on the current graph result.,0.0,0.0,0.031746031746031744,0.01669653393374546,0.029850746268656716,0.029850746268656716,0.815862774848938,0.1111111111111111,0.0,1.0,3.450666557997465
60,guided,HRAG,"Which attack is described as breaching corporate networks via exploitation of a managed file transfer product vulnerability, and what categories of data were stolen according to the text?","Clop operators are described as exploiting a SolarWinds Serv-U vulnerability (CVE-2021-35211) to breach corporate networks and deliver Clop ransomware. In one reported victim (a maritime services giant headquartered in Singapore), the stolen data included classified proprietary commercial information and employee data such as bank account details, payroll information, passports, email addresses, and internal correspondence.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.751075085252523
61,guided,RAG,"Which actor is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access, and what preceding and subsequent actions are described in that workflow?","Flax Typhoon is described as deploying a VPN connection to actor-controlled network infrastructure after initial access. The workflow described is: initial access via exploiting known vulnerabilities in public-facing servers and deploying web shells (China Chopper), then using command-line tools to establish persistence over RDP, then deploying a VPN connection (SoftEther VPN client), and finally collecting credentials from compromised systems; it also uses the VPN access to scan for vulnerabilities from compromised systems.","Flax Typhoon is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access. The preceding action is the use of the remote desktop protocol, and the subsequent actions include collecting credentials from compromised systems, using this VPN access to scan for vulnerabilities on targeted systems and organizations from the compromised systems.",0.0,0.0,0.46774193548387094,18.61383140644845,0.5,0.43749999999999994,0.9052441120147705,0.6346153846153846,0.0,1.0,1.4087296277284622
61,guided,GRAG,"Which actor is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access, and what preceding and subsequent actions are described in that workflow?","Flax Typhoon is described as deploying a VPN connection to actor-controlled network infrastructure after initial access. The workflow described is: initial access via exploiting known vulnerabilities in public-facing servers and deploying web shells (China Chopper), then using command-line tools to establish persistence over RDP, then deploying a VPN connection (SoftEther VPN client), and finally collecting credentials from compromised systems; it also uses the VPN access to scan for vulnerabilities from compromised systems.",I don't have any information from the database to answer your question.,0.0,0.0,0.07142857142857142,0.020036964777445525,0.06818181818181819,0.06818181818181819,0.8153219819068909,0.25,0.0,1.0,9.406739563681185
61,guided,AGRAG,"Which actor is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access, and what preceding and subsequent actions are described in that workflow?","Flax Typhoon is described as deploying a VPN connection to actor-controlled network infrastructure after initial access. The workflow described is: initial access via exploiting known vulnerabilities in public-facing servers and deploying web shells (China Chopper), then using command-line tools to establish persistence over RDP, then deploying a VPN connection (SoftEther VPN client), and finally collecting credentials from compromised systems; it also uses the VPN access to scan for vulnerabilities from compromised systems.","Flax Typhoon is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access. The preceding action is accessing actor-controlled network infrastructure via VPN (e.g., SoftEther VPN connection), and the subsequent action is deploying a VPN connection to actor-controlled network infrastructure.",0.0,0.0,0.40707964601769914,16.346048235415626,0.45,0.35000000000000003,0.8983237147331238,0.7073170731707317,0.0,1.0,5.146799825131893
61,guided,HRAG,"Which actor is reported to deploy VPN connectivity to actor-controlled infrastructure after initial access, and what preceding and subsequent actions are described in that workflow?","Flax Typhoon is described as deploying a VPN connection to actor-controlled network infrastructure after initial access. The workflow described is: initial access via exploiting known vulnerabilities in public-facing servers and deploying web shells (China Chopper), then using command-line tools to establish persistence over RDP, then deploying a VPN connection (SoftEther VPN client), and finally collecting credentials from compromised systems; it also uses the VPN access to scan for vulnerabilities from compromised systems.",I don't know,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.058155694976449
62,guided,RAG,"Which vulnerability is described as enabling a sandbox escape from a compromised renderer process, and what software component is the flaw located in?","CVE-2023-6345 is described as potentially enabling a sandbox escape after a remote attacker has compromised the renderer process; the flaw stems from an integer overflow issue in Skia, an open source 2D graphics library in Chrome.","The vulnerability described as enabling a sandbox escape from a compromised renderer process is CVE-2023-6345. The flaw is located in Skia, a 2D graphic library in Chrome.",0.0,0.0,0.634920634920635,18.988487770894338,0.716417910447761,0.5373134328358208,0.9380583167076111,0.8148148148148148,0.0,1.0,1.1587269380688667
62,guided,GRAG,"Which vulnerability is described as enabling a sandbox escape from a compromised renderer process, and what software component is the flaw located in?","CVE-2023-6345 is described as potentially enabling a sandbox escape after a remote attacker has compromised the renderer process; the flaw stems from an integer overflow issue in Skia, an open source 2D graphics library in Chrome.","I'm sorry, but I don't have information to answer your question.",0.0,0.0,0.0,0.42626501004675393,0.0,0.0,0.8105875849723816,0.0,0.0,1.0,3.5539631601423025
62,guided,AGRAG,"Which vulnerability is described as enabling a sandbox escape from a compromised renderer process, and what software component is the flaw located in?","CVE-2023-6345 is described as potentially enabling a sandbox escape after a remote attacker has compromised the renderer process; the flaw stems from an integer overflow issue in Skia, an open source 2D graphics library in Chrome.",I don't know based on the current graph result.,0.0,0.0,0.04444444444444444,0.22479775897646523,0.041666666666666664,0.041666666666666664,0.8230907320976257,0.1111111111111111,0.0,1.0,2.993985208682716
62,guided,HRAG,"Which vulnerability is described as enabling a sandbox escape from a compromised renderer process, and what software component is the flaw located in?","CVE-2023-6345 is described as potentially enabling a sandbox escape after a remote attacker has compromised the renderer process; the flaw stems from an integer overflow issue in Skia, an open source 2D graphics library in Chrome.",I don't know.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.421189886517823
63,guided,RAG,"Which malware incident describes bypassing Mark-of-the-Web security warnings, and what file type and vulnerability are used to enable execution without raising alerts?","Magniber ransomware distribution is described as bypassing Mark-of-the-Web security warnings using standalone JavaScript files digitally signed with a malformed key, exploiting CVE-2022-44698, allowing malicious files to be executed without raising alerts.","The malware incident that describes bypassing Mark-of-the-Web (MOTW) security warnings involves the distribution of the Magniber ransomware. The file type used is standalone JavaScript files, and the vulnerability exploited is CVE-2022-44698.",0.0,0.0,0.2903225806451613,8.916933734274878,0.4722222222222222,0.3611111111111111,0.9064575433731079,0.3225806451612903,0.0,1.0,1.41661617718637
63,guided,GRAG,"Which malware incident describes bypassing Mark-of-the-Web security warnings, and what file type and vulnerability are used to enable execution without raising alerts?","Magniber ransomware distribution is described as bypassing Mark-of-the-Web security warnings using standalone JavaScript files digitally signed with a malformed key, exploiting CVE-2022-44698, allowing malicious files to be executed without raising alerts.","I'm sorry, but I don't have information about a specific malware incident that describes bypassing Mark-of-the-Web security warnings. The results retrieved from the database do not provide the details you're asking for.",0.0,0.0,0.12698412698412698,7.389264099313729,0.21621621621621623,0.18918918918918917,0.8569163680076599,0.125,0.0,1.0,4.464245467446744
63,guided,AGRAG,"Which malware incident describes bypassing Mark-of-the-Web security warnings, and what file type and vulnerability are used to enable execution without raising alerts?","Magniber ransomware distribution is described as bypassing Mark-of-the-Web security warnings using standalone JavaScript files digitally signed with a malformed key, exploiting CVE-2022-44698, allowing malicious files to be executed without raising alerts.",I don't know based on the current graph result.,0.0,0.0,0.0,0.311660468689149,0.04347826086956522,0.04347826086956522,0.8254716396331787,0.0,0.0,1.0,4.053025020286441
63,guided,HRAG,"Which malware incident describes bypassing Mark-of-the-Web security warnings, and what file type and vulnerability are used to enable execution without raising alerts?","Magniber ransomware distribution is described as bypassing Mark-of-the-Web security warnings using standalone JavaScript files digitally signed with a malformed key, exploiting CVE-2022-44698, allowing malicious files to be executed without raising alerts.","The malware incident that describes bypassing Mark-of-the-Web security warnings is magniber-2022-10-phishing-js-cve-2022-44698. The file type used is JavaScript, and the vulnerability exploited is CVE-2022-44698.",0.0,0.0,0.18518518518518517,10.403946722534059,0.3661971830985915,0.3098591549295775,0.8883743286132812,0.30434782608695654,0.0,1.0,6.6085201017558575
64,guided,RAG,"Which set of actor groups are cited as potential exploiters of an unpatched video surveillance device vulnerability, and what forum ecosystem is mentioned as facilitating collaboration or access?","For the Hikvision camera command injection vulnerability CVE-2021-36260, the text speculates that Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, and unknown Russian threat actor groups could potentially exploit these vulnerabilities. It also notes that researchers discovered instances of hackers looking to collaborate on exploiting Hikvision cameras in Russian dark web forums, where leaked credentials have been put up for sale.","I don't know. The context does not specify any actor groups that could potentially exploit the vulnerability, nor does it mention any forum ecosystem facilitating collaboration or access.",0.0,0.0,0.1978021978021978,1.763852504677004,0.2105263157894737,0.1473684210526316,0.846404492855072,0.32142857142857145,0.0,1.0,1.0838766321539879
64,guided,GRAG,"Which set of actor groups are cited as potential exploiters of an unpatched video surveillance device vulnerability, and what forum ecosystem is mentioned as facilitating collaboration or access?","For the Hikvision camera command injection vulnerability CVE-2021-36260, the text speculates that Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, and unknown Russian threat actor groups could potentially exploit these vulnerabilities. It also notes that researchers discovered instances of hackers looking to collaborate on exploiting Hikvision cameras in Russian dark web forums, where leaked credentials have been put up for sale.","Based on the results provided, there is no information available to answer your question. The database did not return any relevant data regarding potential exploiters of an unpatched video surveillance device vulnerability or any forum ecosystems mentioned in relation to this topic.",0.0,0.0,0.13333333333333333,0.7558614950776764,0.12962962962962962,0.07407407407407407,0.8279147148132324,0.19047619047619047,0.0,1.0,5.7157287281006575
64,guided,AGRAG,"Which set of actor groups are cited as potential exploiters of an unpatched video surveillance device vulnerability, and what forum ecosystem is mentioned as facilitating collaboration or access?","For the Hikvision camera command injection vulnerability CVE-2021-36260, the text speculates that Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, and unknown Russian threat actor groups could potentially exploit these vulnerabilities. It also notes that researchers discovered instances of hackers looking to collaborate on exploiting Hikvision cameras in Russian dark web forums, where leaked credentials have been put up for sale.",I don't know based on the current graph result.,0.0,0.0,0.05555555555555555,0.01014080543056738,0.052631578947368425,0.026315789473684213,0.8206545114517212,0.2222222222222222,0.0,1.0,5.099138595163822
64,guided,HRAG,"Which set of actor groups are cited as potential exploiters of an unpatched video surveillance device vulnerability, and what forum ecosystem is mentioned as facilitating collaboration or access?","For the Hikvision camera command injection vulnerability CVE-2021-36260, the text speculates that Chinese threat groups such as MISSION2025/APT41, APT10 and its affiliates, and unknown Russian threat actor groups could potentially exploit these vulnerabilities. It also notes that researchers discovered instances of hackers looking to collaborate on exploiting Hikvision cameras in Russian dark web forums, where leaked credentials have been put up for sale.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.7490242291242
65,guided,RAG,"Which banking malware is described as using command delivery that eliminates the need for an ongoing connection, and what mechanism is used for this command delivery?","Vultur is described as receiving messages through FCM that can contain a command which triggers functionality upon receipt, eliminating the need for an ongoing connection with the device.",Vultur banking malware uses command delivery that eliminates the need for an ongoing connection. The mechanism used for this command delivery is through the inclusion of commands within the malware itself.,0.0,0.0,0.3728813559322034,16.787535110358803,0.4067796610169491,0.3050847457627119,0.8977165818214417,0.4838709677419355,0.0,1.0,0.9376041535288095
65,guided,GRAG,"Which banking malware is described as using command delivery that eliminates the need for an ongoing connection, and what mechanism is used for this command delivery?","Vultur is described as receiving messages through FCM that can contain a command which triggers functionality upon receipt, eliminating the need for an ongoing connection with the device.","Based on the results provided, there is no information available to answer your question.",0.0,0.0,0.09523809523809523,1.4417556939290288,0.09523809523809523,0.047619047619047616,0.8281159996986389,0.14285714285714285,0.0,1.0,11.516729090362787
